titulo|tipo_vehiculo|categoria|marca|modelo|año|precio|detalle|combustible|tipo_transmision|caja|kilometraje_km|ubicacion|tags|url_auto|tipo|pagina
Mercedes Benz A45 Amg 2015|autos|hatchback|Mercedes Benz|A45 Amg|2015|US$ 23,900|"Gasolina|Automática - Secuencial
Kilometraje:
25,400 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|25400.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mercedes-benz-a45-amg-2015-1845561|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=5
Kia Picanto 2023|autos|hatchback|Kia|Picanto|2023|US$ 9,950|"Gasolina|Mecánica
Kilometraje:
36,140 Kms
Lima, Lima"|Gasolina|Mecánica||36140.0|Lima, Lima|[]|https://neoauto.com/auto/usado/kia-picanto-2023-1848246|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=5
Peugeot 208 2014|autos|hatchback|Peugeot|208|2014|US$ 8,300|"Gasolina|Automática
Kilometraje:
56,902 Kms
Lima, Lima"|Gasolina|Automática||56902.0|Lima, Lima|[]|https://neoauto.com/auto/usado/peugeot-208-2014-1844021|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=6
Mercedes Benz A200 2019|autos|hatchback|Mercedes Benz|A200|2019|US$ 19,990|"Gasolina|Automática - Secuencial
Kilometraje:
75,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|75000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mercedes-benz-a200-2019-1825846|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=6
Mercedes Benz A200 2019|autos|hatchback|Mercedes Benz|A200|2019|US$ 21,800|"Gasolina|Automática
Kilometraje:
50,000 Kms
Lima, Lima"|Gasolina|Automática||50000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mercedes-benz-a200-2019-1848312|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=6
Subaru Impreza Sport 2019|autos|hatchback|Subaru|Impreza Sport|2019|US$ 15,000|"Gasolina|Automática
Kilometraje:
71,500 Kms
Lima, Lima"|Gasolina|Automática||71500.0|Lima, Lima|[]|https://neoauto.com/auto/usado/subaru-impreza-sport-2019-1844828|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=6
Audi A1 2014|autos|hatchback|Audi|A1|2014|US$ 13,500|"Gasolina|Automática
Kilometraje:
43,500 Kms
Lima, Lima"|Gasolina|Automática||43500.0|Lima, Lima|[]|https://neoauto.com/auto/usado/audi-a1-2014-1846303|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=6
Kia Picanto Cross 2022|autos|hatchback|Kia|Picanto Cross|2022|US$ 12,900|"Gasolina|Automática - Secuencial
Kilometraje:
16,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|16000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/kia-picanto-cross-2022-1848059|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=6
Hyundai I30 2013|autos|hatchback|Hyundai|I30|2013|US$ 12,200|"Gasolina|Automática - Secuencial
Kilometraje:
69,100 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|69100.0|Lima, Lima|[]|https://neoauto.com/auto/usado/hyundai-i30-2013-1846169|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=6
Honda City Touring 2022|autos|hatchback|Honda|City Touring|2022|US$ 18,500|"Gasolina|Automática
Kilometraje:
24,000 Kms
Lima, Lima"|Gasolina|Automática||24000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/honda-city-touring-2022-1841060|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=6
Lexus Ct 200h 2014|autos|hatchback|Lexus|Ct 200h|2014|US$ 14,000|"Gasolina-Híbrido|Automática - Secuencial
Kilometraje:
60,000 Kms
Lima, Lima"|Gasolina-Híbrido|Automática|Secuencial|60000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/lexus-ct-200h-2014-1846289|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=6
Volkswagen Gol Comfort 1.6 2010|autos|hatchback|Volkswagen|Gol Comfort 1.6|2010|US$ 7,300|"Gasolina|Mecánica
Kilometraje:
178,000 Kms
Lima, Lima"|Gasolina|Mecánica||178000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/volkswagen-gol-comfort-1-6-2010-1845879|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=6
Subaru Impreza Sport 2014|autos|hatchback|Subaru|Impreza Sport|2014|US$ 10,700|"Gasolina|Automática - Secuencial
Kilometraje:
62,600 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|62600.0|Lima, Lima|[]|https://neoauto.com/auto/usado/subaru-impreza-sport-2014-1835484|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=6
Mitsubishi Mirage 2017|autos|hatchback|Mitsubishi|Mirage|2017|US$ 6,800|"Gasolina|Mecánica
Kilometraje:
157,000 Kms
Lima, Lima"|Gasolina|Mecánica||157000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mitsubishi-mirage-2017-1845244|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=6
Audi A3 Sportback 2022|autos|hatchback|Audi|A3 Sportback|2022|US$ 25,000|"Gasolina|Automática - Secuencial
Kilometraje:
29,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|29000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/audi-a3-sportback-2022-1807066|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=6
Volkswagen Gol Power 2012|autos|hatchback|Volkswagen|Gol Power|2012|US$ 5,600|"Dual|Mecánica
Kilometraje:
212,800 Kms
Lima, Lima"|Dual|Mecánica||212800.0|Lima, Lima|[]|https://neoauto.com/auto/usado/volkswagen-gol-power-2012-1840106|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=6
Audi A3 Hb 2012|autos|hatchback|Audi|A3 Hb|2012|US$ 12,000|"Gasolina|Automática - Secuencial
Kilometraje:
66,300 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|66300.0|Lima, Lima|[]|https://neoauto.com/auto/usado/audi-a3-hb-2012-1846545|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=6
Volvo V40 2018|autos|hatchback|Volvo|V40|2018|US$ 15,500|"Gasolina|Automática - Secuencial
Kilometraje:
34,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|34000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/volvo-v40-2018-1830312|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=6
Peugeot 208 2018|autos|hatchback|Peugeot|208|2018|US$ 11,200|"Dual|Automática - Secuencial
Kilometraje:
54,467 Kms
Lima, Lima"|Dual|Automática|Secuencial|54467.0|Lima, Lima|[]|https://neoauto.com/auto/usado/peugeot-208-2018-1844909|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=6
Bmw 118i 2019|autos|hatchback|BMW|118i|2019|US$ 18,000|"Gasolina|Automática
Kilometraje:
54,000 Kms
Lima, Lima"|Gasolina|Automática||54000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/bmw-118i-2019-1840430|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=6
Hyundai Accent 2012|autos|hatchback|Hyundai|Accent|2012|US$ 9,000|"Gasolina|Automática
Kilometraje:
95,000 Kms
Lima, Lima"|Gasolina|Automática||95000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/hyundai-accent-2012-1842372|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=6
Mini 5 Puertas 2024|autos|hatchback|Mini|5 Puertas|2024|US$ 28,500|"Gasolina|Automática - Secuencial
Kilometraje:
6,720 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|6720.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mini-5-puertas-2024-1845400|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=6
Bmw 118i 2020|autos|hatchback|BMW|118i|2020|US$ 19,000|"Gasolina|Automática - Secuencial
Kilometraje:
53,400 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|53400.0|Lima, Lima|[]|https://neoauto.com/auto/usado/bmw-118i-2020-1845014|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=7
Toyota Yaris 2021|autos|hatchback|Toyota|Yaris|2021|US$ 15,000|"Gasolina|Automática - Secuencial
Kilometraje:
24,000 Kms
Arequipa, Arequipa"|Gasolina|Automática|Secuencial|24000.0|Arequipa, Arequipa|[]|https://neoauto.com/auto/usado/toyota-yaris-2021-1841303|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=7
Kia Picanto 2024|autos|hatchback|Kia|Picanto|2024|US$ 11,390|"Gasolina|Mecánica
Kilometraje:
19,644 Kms
Lima, Lima"|Gasolina|Mecánica||19644.0|Lima, Lima|[]|https://neoauto.com/auto/usado/kia-picanto-2024-1848066|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=7
Renault Megane 2008|autos|hatchback|Renault|Megane|2008|US$ 5,500|"Gasolina|Automática
Kilometraje:
73,500 Kms
Lima, Lima"|Gasolina|Automática||73500.0|Lima, Lima|[]|https://neoauto.com/auto/usado/renault-megane-2008-1848244|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=7
Mini Cooper 2011|autos|hatchback|Mini|Cooper|2011|US$ 9,800|"Gasolina|Automática
Kilometraje:
68,000 Kms
Lima, Lima"|Gasolina|Automática||68000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mini-cooper-2011-1833916|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=7
Suzuki Swift 2019|autos|hatchback|Suzuki|Swift|2019|US$ 10,300|"Gasolina|Mecánica
Kilometraje:
76,000 Kms
Lima, Lima"|Gasolina|Mecánica||76000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/suzuki-swift-2019-1842582|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=7
Audi A3 Sportback 2017|autos|hatchback|Audi|A3 Sportback|2017|US$ 16,900|"Gasolina|Automática - Secuencial
Kilometraje:
54,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|54000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/audi-a3-sportback-2017-1846620|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=7
Subaru Impreza Sport 2025|autos|hatchback|Subaru|Impreza Sport|2025|US$ 26,000|"Gasolina|Automática - Secuencial
Kilometraje:
7,300 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|7300.0|Lima, Lima|[]|https://neoauto.com/auto/usado/subaru-impreza-sport-2025-1848069|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=7
Hyundai Grand I10 2023|autos|hatchback|Hyundai|Grand I10|2023|US$ 10,900|"Dual|Mecánica
Kilometraje:
24,000 Kms
Lima, Lima"|Dual|Mecánica||24000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/hyundai-grand-i10-2023-1846684|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=7
Mazda 3 2021|autos|hatchback|Mazda|3|2021|US$ 16,900|"Gasolina|Mecánica
Kilometraje:
40,000 Kms
Lima, Lima"|Gasolina|Mecánica||40000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mazda-3-2021-1846236|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=7
Chevrolet Onix 2021|autos|hatchback|Chevrolet|Onix|2021|US$ 11,500|"Dual|Automática
Kilometraje:
27,708 Kms
Lima, Lima"|Dual|Automática||27708.0|Lima, Lima|[]|https://neoauto.com/auto/usado/chevrolet-onix-2021-1846569|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=7
Suzuki New Swift 2018|autos|hatchback|Suzuki|New Swift|2018|US$ 9,500|"Gasolina|Automática
Kilometraje:
49,000 Kms
Lima, Lima"|Gasolina|Automática||49000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/suzuki-new-swift-2018-1840880|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=7
Chevrolet Onix 2023|autos|hatchback|Chevrolet|Onix|2023|US$ 11,250|"Gasolina|Mecánica
Kilometraje:
18,000 Kms
Lima, Lima"|Gasolina|Mecánica||18000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/chevrolet-onix-2023-1842779|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=7
Audi A3 Hb 2013|autos|hatchback|Audi|A3 Hb|2013|US$ 12,000|"Gasolina|Automática - Secuencial
Kilometraje:
65,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|65000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/audi-a3-hb-2013-1846771|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=7
Nissan 180-Sx 2004|autos|hatchback|Nissan|180-Sx|2004|US$ 6,200|"Gasolina|Automática
Kilometraje:
202,970 Kms
Lima, Lima"|Gasolina|Automática||202970.0|Lima, Lima|[]|https://neoauto.com/auto/usado/nissan-180-sx-2004-1841640|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=7
Mini John Cooper Works 2023|autos|hatchback|Mini|John Cooper Works|2023|US$ 30,900|"Gasolina|Automática - Secuencial
Kilometraje:
16,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|16000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mini-john-cooper-works-2023-1845038|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=7
Kia Rio 2012|autos|hatchback|Kia|Rio|2012|US$ 8,300|"Gasolina|Automática
Kilometraje:
79,121 Kms
Lima, Lima"|Gasolina|Automática||79121.0|Lima, Lima|[]|https://neoauto.com/auto/usado/kia-rio-2012-1848100|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=7
Kia Rio 2008|autos|hatchback|Kia|Rio|2008|US$ 6,300|"Gasolina|Automática
Kilometraje:
89,121 Kms
Lima, Lima"|Gasolina|Automática||89121.0|Lima, Lima|[]|https://neoauto.com/auto/usado/kia-rio-2008-1846964|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=7
Chevrolet Onix 2022|autos|hatchback|Chevrolet|Onix|2022|US$ 12,500|"Gasolina|Automática - Secuencial
Kilometraje:
25,300 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|25300.0|Lima, Lima|[]|https://neoauto.com/auto/usado/chevrolet-onix-2022-1841780|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=7
Subaru Impreza Sport 2016|autos|hatchback|Subaru|Impreza Sport|2016|US$ 12,900|"Gasolina|Automática
Kilometraje:
57,000 Kms
Lima, Lima"|Gasolina|Automática||57000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/subaru-impreza-sport-2016-1840007|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=7
Hyundai Accent 2016|autos|hatchback|Hyundai|Accent|2016|US$ 10,900|"Gasolina|Automática - Secuencial
Kilometraje:
47,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|47000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/hyundai-accent-2016-1844753|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=8
Volvo V40 2016|autos|hatchback|Volvo|V40|2016|US$ 14,500|"Gasolina|Automática - Secuencial
Kilometraje:
85,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|85000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/volvo-v40-2016-1838958|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=8
Bmw 118i 2019|autos|hatchback|BMW|118i|2019|US$ 18,000|"Gasolina|Automática - Secuencial
Kilometraje:
41,000 Kms
Callao, Callao"|Gasolina|Automática|Secuencial|41000.0|Callao, Callao|[]|https://neoauto.com/auto/usado/bmw-118i-2019-1843528|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=8
Fiat 500 2015|autos|hatchback|Fiat|500|2015|US$ 8,200|"Gasolina|Automática - Secuencial
Kilometraje:
102,353 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|102353.0|Lima, Lima|[]|https://neoauto.com/auto/usado/fiat-500-2015-1848000|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=8
Subaru Xv 2018|autos|hatchback|Subaru|Xv|2018|US$ 16,800|"Gasolina|Automática
Kilometraje:
74,122 Kms
Lima, Lima"|Gasolina|Automática||74122.0|Lima, Lima|[]|https://neoauto.com/auto/usado/subaru-xv-2018-1848101|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=8
Honda City 2022|autos|hatchback|Honda|City|2022|US$ 18,900|"Gasolina|Automática
Kilometraje:
7,242 Kms
Lima, Lima"|Gasolina|Automática||7242.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/honda-city-2022-1839792|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=8
Bmw M140i 2019|autos|hatchback|BMW|M140i|2019|US$ 31,900|"Gasolina|Automática
Kilometraje:
48,580 Kms
Lima, Lima"|Gasolina|Automática||48580.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/bmw-m140i-2019-1827775|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=8
Lexus Ct 200h 2015|autos|hatchback|Lexus|Ct 200h|2015|US$ 15,900|"Híbrido|Automática
Kilometraje:
69,884 Kms
Lima, Lima"|Híbrido|Automática||69884.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/lexus-ct-200h-2015-1846812|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=8
Seat Ibiza Style 2020|autos|hatchback|Seat|Ibiza Style|2020|US$ 15,900|"Gasolina|Mecánica
Kilometraje:
71,200 Kms
Lima, Lima"|Gasolina|Mecánica||71200.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/seat-ibiza-style-2020-1843385|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=8
Mercedes Benz A200 2019|autos|hatchback|Mercedes Benz|A200|2019|US$ 21,900|"Gasolina|Automática
Kilometraje:
42,230 Kms
Lima, Lima"|Gasolina|Automática||42230.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/mercedes-benz-a200-2019-1839909|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=8
Subaru Impreza Sport 2014|autos|hatchback|Subaru|Impreza Sport|2014|US$ 11,500|"Gasolina|Mecánica
Kilometraje:
88,517 Kms
Lima, Lima"|Gasolina|Mecánica||88517.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/subaru-impreza-sport-2014-1846941|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=8
Audi A3 Sportback 2014|autos|hatchback|Audi|A3 Sportback|2014|US$ 12,500|"Gasolina|Automática
Kilometraje:
62,285 Kms
Lima, Lima"|Gasolina|Automática||62285.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/audi-a3-sportback-2014-1846838|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=8
Mazda 3 Sport 2020|autos|hatchback|Mazda|3 Sport|2020|US$ 17,500|"Gasolina|Automática
Kilometraje:
40,524 Kms
Lima, Lima"|Gasolina|Automática||40524.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/mazda-3-sport-2020-1846849|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=8
Hyundai I20 2023|autos|hatchback|Hyundai|I20|2023|US$ 14,800|"Gas GLP|Automática
Kilometraje:
19,866 Kms
Lima, Lima"|Gas Glp|Automática||19866.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/hyundai-i20-2023-1839954|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=8
Mini Hatch Cooper S 2018|autos|hatchback|Mini|Hatch Cooper S|2018|US$ 18,500|"Gasolina|Automática
Kilometraje:
74,774 Kms
Lima, Lima"|Gasolina|Automática||74774.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/mini-hatch-cooper-s-2018-1847115|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=8
Volkswagen Gol 2018|autos|hatchback|Volkswagen|Gol|2018|US$ 12,900|"Gasolina|Automática
Kilometraje:
24,055 Kms
Lima, Lima"|Gasolina|Automática||24055.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/volkswagen-gol-2018-1843381|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=8
Bmw 118i 2019|autos|hatchback|BMW|118i|2019|US$ 18,900|"Gasolina|Automática
Kilometraje:
55,273 Kms
Lima, Lima"|Gasolina|Automática||55273.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/bmw-118i-2019-1846817|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=8
Audi S3 2024|autos|hatchback|Audi|S3|2024|US$ 60,000|"Gasolina|Automática
Kilometraje:
6,760 Kms
Lima, Lima"|Gasolina|Automática||6760.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/audi-s3-2024-1846816|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=8
Volkswagen Beetle 2015|autos|hatchback|Volkswagen|Beetle|2015|US$ 15,550|"Gasolina|Automática
Kilometraje:
68,970 Kms
Lima, Lima"|Gasolina|Automática||68970.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/volkswagen-beetle-2015-1843380|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=8
Mini Hatch Jcw 2019|autos|hatchback|Mini|Hatch Jcw|2019|US$ 24,500|"Gasolina|Automática - Secuencial
Kilometraje:
26,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|26000.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/mini-hatch-jcw-2019-1827301|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=8
Bmw 120i 2017|autos|hatchback|BMW|120i|2017|US$ 17,000|"Gasolina|Automática
Kilometraje:
81,693 Kms
Lima, Lima"|Gasolina|Automática||81693.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/bmw-120i-2017-1843328|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=9
Bmw 118i 2024|autos|hatchback|BMW|118i|2024|US$ 28,900|"Gasolina|Automática
Kilometraje:
13,765 Kms
Lima, Lima"|Gasolina|Automática||13765.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/bmw-118i-2024-1846797|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=9
Bmw 120i 2017|autos|hatchback|BMW|120i|2017|US$ 15,900|"Gasolina|Mecánica
Kilometraje:
123,478 Kms
Lima, Lima"|Gasolina|Mecánica||123478.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/bmw-120i-2017-1846847|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=9
Volkswagen 1600 2020|autos|hatchback|Volkswagen|1600|2020|US$ 13,000|"Gasolina|Mecánica
Kilometraje:
70 Kms
Callao, Callao"|Gasolina|Mecánica||70.0|Callao, Callao|[]|https://neoauto.com/auto/usado/volkswagen-1600-2020-1843922|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=9
Volkswagen Polo 2003|autos|hatchback|Volkswagen|Polo|2003|US$ 4,200|"Gasolina|Mecánica
Kilometraje:
181,000 Kms
Lima, Lima"|Gasolina|Mecánica||181000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/volkswagen-polo-2003-1846360|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=9
Toyota Yaris 2018|autos|hatchback|Toyota|Yaris|2018|US$ 14,000|"Gasolina|Automática
Kilometraje:
49,500 Kms
Lima, Lima"|Gasolina|Automática||49500.0|Lima, Lima|[]|https://neoauto.com/auto/usado/toyota-yaris-2018-1841349|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=9
Kia Rio 2017|autos|hatchback|Kia|Rio|2017|US$ 9,900|"Gasolina|Automática
Kilometraje:
92,400 Kms
Lima, Lima"|Gasolina|Automática||92400.0|Lima, Lima|[]|https://neoauto.com/auto/usado/kia-rio-2017-1846608|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=9
Peugeot 208 2014|autos|hatchback|Peugeot|208|2014|US$ 8,900|"Gasolina|Mecánica
Kilometraje:
39,000 Kms
Lima, Lima"|Gasolina|Mecánica||39000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/peugeot-208-2014-1846322|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=9
Jac J2 2023|autos|hatchback|JAC|J2|2023|US$ 10,500|"Gas GNV|Automática
Kilometraje:
73,000 Kms
Lima, Lima"|Gas Gnv|Automática||73000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/jac-j2-2023-1847498|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=9
Citroen C4 Cactus 2024|autos|hatchback|Citroen|C4 Cactus|2024|US$ 16,900|"Gasolina|Automática - Secuencial
Kilometraje:
340 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|340.0|Lima, Lima|[]|https://neoauto.com/auto/usado/citroen-c4-cactus-2024-1846456|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=9
Kia Picanto Cross 2022|autos|hatchback|Kia|Picanto Cross|2022|US$ 12,900|"Gasolina|Automática - Secuencial
Kilometraje:
30,000 Kms
Arequipa, Arequipa"|Gasolina|Automática|Secuencial|30000.0|Arequipa, Arequipa|[]|https://neoauto.com/auto/usado/kia-picanto-cross-2022-1843891|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=9
Subaru Impreza Sport 2018|autos|hatchback|Subaru|Impreza Sport|2018|US$ 13,900|"Gasolina|Automática
Kilometraje:
82,200 Kms
Huaral, Lima"|Gasolina|Automática||82200.0|Huaral, Lima|[]|https://neoauto.com/auto/usado/subaru-impreza-sport-2018-1842157|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=9
Suzuki Swift 2012|autos|hatchback|Suzuki|Swift|2012|US$ 8,900|"Gasolina|Automática
Kilometraje:
100,000 Kms
Lima, Lima"|Gasolina|Automática||100000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/suzuki-swift-2012-1846337|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=9
Audi A3 Sportback 2024|autos|hatchback|Audi|A3 Sportback|2024|US$ 32,200|"Gasolina|Automática - Secuencial
Kilometraje:
13,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|13000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/audi-a3-sportback-2024-1846459|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=9
Mazda 2 Sport 2015|autos|hatchback|Mazda|2 Sport|2015|US$ 8,500|"Gasolina|Mecánica
Kilometraje:
31,000 Kms
Lima, Lima"|Gasolina|Mecánica||31000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mazda-2-sport-2015-1843910|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=9
Audi A3 Sportback 2014|autos|hatchback|Audi|A3 Sportback|2014|US$ 13,500|"Gasolina|Automática - Secuencial
Kilometraje:
69,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|69000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/audi-a3-sportback-2014-1803174|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=9
Kia Picanto 2021|autos|hatchback|Kia|Picanto|2021|US$ 10,500|"Gasolina|Automática
Kilometraje:
37,000 Kms
Lima, Lima"|Gasolina|Automática||37000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/kia-picanto-2021-1842879|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=9
Suzuki Swift 2015|autos|hatchback|Suzuki|Swift|2015|US$ 8,500|"Gasolina|Mecánica
Kilometraje:
86,300 Kms
Lima, Lima"|Gasolina|Mecánica||86300.0|Lima, Lima|[]|https://neoauto.com/auto/usado/suzuki-swift-2015-1848086|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=9
