titulo|tipo_vehiculo|categoria|marca|modelo|año|precio|detalle|combustible|tipo_transmision|caja|kilometraje_km|ubicacion|tags|url_auto|tipo|pagina
Chery Arrizo 5 2023|autos|sedan|Chery|Arrizo 5|2023|US$ 10,990|"Gasolina|Mecánica
Kilometraje:
50 Kms
Lima, Lima"|Gasolina|Mecánica||50.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/chery-arrizo-5-2023-1842084|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=1
Mercedes Benz C63 Amg S 2015|autos|sedan|Mercedes Benz|C63 Amg S|2015|US$ 47,500|"Gasolina|Automática - Secuencial
Kilometraje:
23,000 Kms
Lima, Lima
Auto En Execlente Estado"|Gasolina|Automática|Secuencial|23000.0|Lima, Lima|UNICO DUEÑO|https://neoauto.com/auto/seminuevo/mercedes-benz-c63-amg-s-2015-1846431|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=1
Volkswagen Jetta Gli 2024|autos|sedan|Volkswagen|Jetta Gli|2024|US$ 22,900|"Gasolina|Automática - Secuencial
Kilometraje:
8,000 Kms
Lima, Lima
Auto En Excelente Estado - Disponible En Tienda - El Polo"|Gasolina|Automática|Secuencial|8000.0|Lima, Lima|UNICO DUEÑO|https://neoauto.com/auto/seminuevo/volkswagen-jetta-gli-2024-1854412|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=1
Nissan Versa 2014|autos|sedan|Nissan|Versa|2014|US$ 8,990|"Gasolina|Mecánica
Kilometraje:
98,445 Kms
Lima, Lima
NISSAN VERSA SENSE 2014"|Gasolina|Mecánica||98445.0|Lima, Lima|DE LUJO|https://neoauto.com/auto/seminuevo/nissan-versa-2014-1854100|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=1
Audi A3 Sedan 2024|autos|sedan|Audi|A3 Sedan|2024|US$ 32,900|"Gasolina|Automática - Secuencial
Kilometraje:
10,500 Kms
Lima, Lima
DEMO De Audi"|Gasolina|Automática|Secuencial|10500.0|Lima, Lima|COMO NUEVO|https://neoauto.com/auto/seminuevo/audi-a3-sedan-2024-1846140|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=1
Mercedes Benz C-200 2018|autos|sedan|Mercedes Benz|C-200|2018|US$ 19,900|"Gasolina|Automática
Kilometraje:
48,118 Kms
Lima, Lima"|Gasolina|Automática||48118.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/mercedes-benz-c-200-2018-1820915|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=1
Toyota Yaris 2024|autos|sedan|Toyota|Yaris|2024|US$ 17,000|"Gasolina|Automática - Secuencial
Kilometraje:
22,473 Kms
Lima, Lima
TOYOTA YARIS SEDAN 2024 1.3 LTS 4X2 CVT"|Gasolina|Automática|Secuencial|22473.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/toyota-yaris-2024-1852869|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=1
Bmw 318i 2017|autos|sedan|BMW|318i|2017|US$ 17,900|"Gasolina|Automática - Secuencial
Kilometraje:
78,314 Kms
Lima, Lima
BMW 318i / JC UGARTE"|Gasolina|Automática|Secuencial|78314.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/bmw-318i-2017-1852574|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=1
Volkswagen Jetta Gli 2009|autos|sedan|Volkswagen|Jetta Gli|2009|US$ 11,500|"Gasolina|Mecánica
Kilometraje:
95,845 Kms
Lima, Lima"|Gasolina|Mecánica||95845.0|Lima, Lima|COMO NUEVO|https://neoauto.com/auto/seminuevo/volkswagen-jetta-gli-2009-1784130|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=1
Bmw 318i 2016|autos|sedan|BMW|318i|2016|US$ 14,900|"Gasolina|Automática - Secuencial
Kilometraje:
78,000 Kms
Lima, Lima
Motor 1.5 - Automatico"|Gasolina|Automática|Secuencial|78000.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/bmw-318i-2016-1851781|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=1
Bmw 520-I 2016|autos|sedan|BMW|520-I|2016|US$ 17,500|"Gasolina|Automática
Kilometraje:
75,700 Kms
Lima, Lima
ASIENTOS DE CUERO, SENSORES DE RETRO Y CÁMARA"|Gasolina|Automática||75700.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/bmw-520-i-2016-1852114|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=1
Mercedes Benz Cla 45 Amg 2023|autos|sedan|Mercedes Benz|Cla 45 Amg|2023|US$ 76,900|"Gasolina|Automática - Secuencial
Kilometraje:
14,500 Kms
Lima, Lima
MERCEDES BENZ CLA 45S 4MATIC"|Gasolina|Automática|Secuencial|14500.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/mercedes-benz-cla-45-amg-2023-1851648|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=1
Bmw 520-I 2020|autos|sedan|BMW|520-I|2020|US$ 27,900|"Gasolina|Automática - Secuencial
Kilometraje:
58,000 Kms
Lima, Lima
2.0L Turbo | 184hp | Servicios Solo En Inchcape"|Gasolina|Automática|Secuencial|58000.0|Lima, Lima|SERVICIO CONCESIONARIO|https://neoauto.com/auto/seminuevo/bmw-520-i-2020-1851810|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=1
Honda City 2022|autos|sedan|Honda|City|2022|US$ 17,000|"Gasolina|Automática - Secuencial
Kilometraje:
47,657 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|47657.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/honda-city-2022-1853755|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=1
Hyundai Accent 2024|autos|sedan|Hyundai|Accent|2024|US$ 19,490|"Gasolina|Automática
Kilometraje:
26 Kms
Lima, Lima
Auto 0km Con Garantía Vigente Versión Sport"|Gasolina|Automática||26.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/hyundai-accent-2024-1851385|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=1
Mercedes Benz E-200 2021|autos|sedan|Mercedes Benz|E-200|2021|US$ 39,900|"Gasolina|Automática - Secuencial
Kilometraje:
50,319 Kms
Lima, Lima
MERCEDES BENZ E200 SEDAN 2021"|Gasolina|Automática|Secuencial|50319.0|Lima, Lima|DE LUJO|https://neoauto.com/auto/seminuevo/mercedes-benz-e-200-2021-1844169|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=1
Volkswagen Jetta 2023|autos|sedan|Volkswagen|Jetta|2023|US$ 16,990|"Gasolina|Mecánica
Kilometraje:
42,900 Kms
Lima, Lima
ENTREGA INMEDIATA"|Gasolina|Mecánica||42900.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/volkswagen-jetta-2023-1837361|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=1
Bmw 320i 2020|autos|sedan|BMW|320i|2020|US$ 29,900|"Gasolina|Automática
Kilometraje:
29,000 Kms
Lima, Lima"|Gasolina|Automática||29000.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/bmw-320i-2020-1851651|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=1
Bmw 520-I 2015|autos|sedan|BMW|520-I|2015|US$ 14,900|"Gasolina|Automática - Secuencial
Kilometraje:
76,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|76000.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/bmw-520-i-2015-1798344|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=1
Audi A4 2018|autos|sedan|Audi|A4|2018|US$ 19,300|"Gasolina|Automática - Secuencial
Kilometraje:
53,000 Kms
Lima, Lima
A4 2018: Elegancia Deportiva Con Tecnología Premium"|Gasolina|Automática|Secuencial|53000.0|Lima, Lima|UNICO DUEÑO|https://neoauto.com/auto/seminuevo/audi-a4-2018-1842503|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=1
Bmw 218i Gran Coupe 2021|autos|sedan|BMW|218i Gran Coupe|2021|US$ 26,900|"Gasolina|Automática - Secuencial
Kilometraje:
51,600 Kms
Lima, Lima
PAQUETE M - SUNROOF - MOTOR 1.5 TURBO - BUTACAS GAMUZA"|Gasolina|Automática|Secuencial|51600.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/bmw-218i-gran-coupe-2021-1850591|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=2
Volkswagen Jetta 2019|autos|sedan|Volkswagen|Jetta|2019|US$ 16,900|"Gasolina|Mecánica
Kilometraje:
34,800 Kms
Lima, Lima"|Gasolina|Mecánica||34800.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/volkswagen-jetta-2019-1837331|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=2
Audi A4 2017|autos|sedan|Audi|A4|2017|US$ 21,900|"Gasolina|Automática - Secuencial
Kilometraje:
35,069 Kms
Lima, Lima
AUDI A4 ATTRACTION TFSI S-TRONIC 2017"|Gasolina|Automática|Secuencial|35069.0|Lima, Lima|DE LUJO|https://neoauto.com/auto/seminuevo/audi-a4-2017-1843008|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=2
Mercedes Benz C-180 2020|autos|sedan|Mercedes Benz|C-180|2020|US$ 25,900|"Gasolina|Automática - Secuencial
Kilometraje:
37,420 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|37420.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/mercedes-benz-c-180-2020-1836920|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=2
Toyota Corolla 2021|autos|sedan|Toyota|Corolla|2021|US$ 21,000|"Híbrido|Automática - Secuencial
Kilometraje:
33,465 Kms
Lima, Lima"|Híbrido|Automática|Secuencial|33465.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/toyota-corolla-2021-1848570|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=2
Audi A3 Sedan 2015|autos|sedan|Audi|A3 Sedan|2015|US$ 18,900|"Gasolina|Automática - Secuencial
Kilometraje:
48,983 Kms
Lima, Lima
AUDI A3 AMBITION SEDAN 1.8 TFSI - 2015"|Gasolina|Automática|Secuencial|48983.0|Lima, Lima|DE LUJO|https://neoauto.com/auto/seminuevo/audi-a3-sedan-2015-1846790|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=2
Mg Gt 2023|autos|sedan|MG|Gt|2023|US$ 15,990|"Gasolina|Automática
Kilometraje:
14,000 Kms
Lima, Lima
ENTREGA INMEDIATA"|Gasolina|Automática||14000.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/mg-gt-2023-1842840|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=2
Toyota Corolla 2021|autos|sedan|Toyota|Corolla|2021|US$ 20,500|"Híbrido|Automática - Secuencial
Kilometraje:
52,673 Kms
Lima, Lima"|Híbrido|Automática|Secuencial|52673.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/toyota-corolla-2021-1851232|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=2
Mazda 3 2019|autos|sedan|Mazda|3|2019|US$ 14,200|"Gasolina|Mecánica
Kilometraje:
34,700 Kms
Lima, Lima
MAZDA 3 SEDAN 1.6 M/T, CAMARA DE RETROCESO"|Gasolina|Mecánica||34700.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/mazda-3-2019-1853878|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=2
Mercedes Benz Cls-350 2023|autos|sedan|Mercedes Benz|Cls-350|2023|US$ 69,900|"Gasolina-Híbrido|Automática - Secuencial
Kilometraje:
12,838 Kms
Lima, Lima
MERCEDES BENZ CLS 350 COUPE HIBRIDO 2023"|Gasolina-Híbrido|Automática|Secuencial|12838.0|Lima, Lima|DE LUJO|https://neoauto.com/auto/seminuevo/mercedes-benz-cls-350-2023-1844127|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=2
Nissan Versa 2024|autos|sedan|Nissan|Versa|2024|US$ 20,500|"Gasolina|Automática
Kilometraje:
19,000 Kms
Lima, Lima"|Gasolina|Automática||19000.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/nissan-versa-2024-1848632|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=2
Mercedes Benz C-200 2023|autos|sedan|Mercedes Benz|C-200|2023|US$ 41,500|"Gasolina|Automática
Kilometraje:
8,539 Kms
Lima, Lima
MERCEDES BENZ C-200 1.5 LTS 4X2 AT"|Gasolina|Automática||8539.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/mercedes-benz-c-200-2023-1850355|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=2
Bmw 530i 2017|autos|sedan|BMW|530i|2017|US$ 32,900|"Gasolina|Automática - Secuencial
Kilometraje:
24,450 Kms
Lima, Lima
BMW 530I BERLINA 2017 - FACTURABLE"|Gasolina|Automática|Secuencial|24450.0|Lima, Lima|DE LUJO|https://neoauto.com/auto/seminuevo/bmw-530i-2017-1836290|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=2
Toyota Corolla Hybrid 2022|autos|sedan|Toyota|Corolla Hybrid|2022|US$ 21,000|"Gasolina-Híbrido|Automática
Kilometraje:
56,126 Kms
Lima, Lima
COROLLA 1.8 SEG HV HIBRIDO CVT"|Gasolina-Híbrido|Automática||56126.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/toyota-corolla-hybrid-2022-1853257|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=2
Rolls Royce Ghost 2014|autos|sedan|Rolls Royce|Ghost|2014|US$ 290,000|"Gasolina|Automática - Secuencial
Kilometraje:
17,000 Kms
Lima, Lima
Auto En Excelente Estado - Disponible En Tienda - Único"|Gasolina|Automática|Secuencial|17000.0|Lima, Lima|SUPER EQUIPADO|https://neoauto.com/auto/seminuevo/rolls-royce-ghost-2014-1785487|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=2
Nissan Sentra 2018|autos|sedan|Nissan|Sentra|2018|US$ 14,000|"Gasolina|Automática - Secuencial
Kilometraje:
26,128 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|26128.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/nissan-sentra-2018-1835002|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=2
Volkswagen Jetta 2020|autos|sedan|Volkswagen|Jetta|2020|US$ 18,900|"Gasolina|Automática - Secuencial
Kilometraje:
29,417 Kms
Lima, Lima
VOLKSWAGEN JETTA TRENDLINE TSI AT - 2020"|Gasolina|Automática|Secuencial|29417.0|Lima, Lima|SERVICIO CONCESIONARIO|https://neoauto.com/auto/seminuevo/volkswagen-jetta-2020-1829827|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=2
Bmw M8 2022|autos|sedan|BMW|M8|2022|US$ 160,000|"Gasolina|Automática - Secuencial
Kilometraje:
7,500 Kms
Lima, Lima
BMW M8 COMPETITION GRAND COUPE"|Gasolina|Automática|Secuencial|7500.0|Lima, Lima|COMO NUEVO|https://neoauto.com/auto/seminuevo/bmw-m8-2022-1854277|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=2
Mercedes Benz C-300 2024|autos|sedan|Mercedes Benz|C-300|2024|US$ 49,900|"Gasolina|Automática
Kilometraje:
5,200 Kms
Lima, Lima
Como Nuevo - Único Dueño - Servicios Concesionario"|Gasolina|Automática||5200.0|Lima, Lima|UNICO DUEÑO|https://neoauto.com/auto/seminuevo/mercedes-benz-c-300-2024-1851567|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=2
Audi A3 Sedan 2017|autos|sedan|Audi|A3 Sedan|2017|US$ 17,900|"Gasolina|Automática
Kilometraje:
92,700 Kms
Lima, Lima
AUDI A3"|Gasolina|Automática||92700.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/audi-a3-sedan-2017-1851465|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=2
Audi A6 2015|autos|sedan|Audi|A6|2015|US$ 16,900|"Gasolina|Automática - Secuencial
Kilometraje:
46,000 Kms
Lima, Lima
Audi A6 2.0 TFSI - MY 2015"|Gasolina|Automática|Secuencial|46000.0|Lima, Lima|DE LUJO|https://neoauto.com/auto/seminuevo/audi-a6-2015-1851760|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=3
Suzuki Ciaz 2019|autos|sedan|Suzuki|Ciaz|2019|US$ 10,900|"Gasolina|Automática - Secuencial
Kilometraje:
41,000 Kms
Lima, Lima
Motor 1.3 - Automatico - Asientos En Cuero"|Gasolina|Automática|Secuencial|41000.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/suzuki-ciaz-2019-1852967|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=3
Mercedes Benz Cla 35 Amg 2025|autos|sedan|Mercedes Benz|Cla 35 Amg|2025|US$ 63,900|"Gasolina-Híbrido|Automática
Kilometraje:
6,300 Kms
Lima, Lima
AMG 4X4,GARANTÍA FÁBRICA 2026. EX DEMO"|Gasolina-Híbrido|Automática||6300.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/mercedes-benz-cla-35-amg-2025-1854403|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=3
Audi A7 Sportback 2022|autos|sedan|Audi|A7 Sportback|2022|US$ 52,900|"Gasolina|Automática - Secuencial
Kilometraje:
14,000 Kms
Lima, Lima
A7 Sportback 55TFSI MY2022"|Gasolina|Automática|Secuencial|14000.0|Lima, Lima|COMO NUEVO|https://neoauto.com/auto/seminuevo/audi-a7-sportback-2022-1853307|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=3
Subaru Legacy 2011|autos|sedan|Subaru|Legacy|2011|US$ 15,000|"Gasolina|Automática - Secuencial
Kilometraje:
84,454 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|84454.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/subaru-legacy-2011-1850999|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=3
Toyota Yaris 2025|autos|sedan|Toyota|Yaris|2025|US$ 17,000|"Gas GNV|Mecánica
Kilometraje:
10,831 Kms
Lima, Lima
TOYOTA YARIS GLI 1.3 M/T (GNV)"|Gas Gnv|Mecánica||10831.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/toyota-yaris-2025-1852792|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=3
Bmw 218i Gran Coupe 2023|autos|sedan|BMW|218i Gran Coupe|2023|US$ 27,000|"Gasolina|Automática
Kilometraje:
42,373 Kms
Lima, Lima"|Gasolina|Automática||42373.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/bmw-218i-gran-coupe-2023-1848792|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=3
Hyundai Accent 2024|autos|sedan|Hyundai|Accent|2024|US$ 19,490|"Gas GLP|Automática
Kilometraje:
38 Kms
Lima, Lima
Auto 0km Con Garantía Vigente Versión Sport Plus GLP"|Gas Glp|Automática||38.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/hyundai-accent-2024-1851775|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=3
Kia Soluto 2023|autos|sedan|Kia|Soluto|2023|US$ 11,700|"Gasolina|Mecánica
Kilometraje:
18,600 Kms
Lima, Lima
ASIENTOS CUERO, CAMARA DE RETRO,ELEVALUNAS ESPEJOS ELECTRICO"|Gasolina|Mecánica||18600.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/kia-soluto-2023-1853877|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=3
Audi S6 2016|autos|sedan|Audi|S6|2016|US$ 39,900|"Gasolina|Automática - Secuencial
Kilometraje:
48,113 Kms
Lima, Lima
AUDI S6 TFSI QUATTRO 2016"|Gasolina|Automática|Secuencial|48113.0|Lima, Lima|DE LUJO|https://neoauto.com/auto/seminuevo/audi-s6-2016-1837676|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=3
Hyundai Accent 2024|autos|sedan|Hyundai|Accent|2024|US$ 20,490|"Gas GLP|Automática
Kilometraje:
38 Kms
Lima, Lima
Auto 0km Con Garantía Vigente Versión Sport Plus GLP"|Gas Glp|Automática||38.0|Lima, Lima|COMO NUEVO|https://neoauto.com/auto/seminuevo/hyundai-accent-2024-1852365|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=3
Toyota Corolla 2024|autos|sedan|Toyota|Corolla|2024|US$ 23,650|"Gasolina|Automática - Secuencial
Kilometraje:
64 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|64.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/toyota-corolla-2024-1839803|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=3
Audi Rs3 Sedan 2018|autos|sedan|Audi|Rs3 Sedan|2018|US$ 63,000|"Gasolina|Automática - Secuencial
Kilometraje:
49,000 Kms
Lima, Lima
AUDI RS3 SEDAN 2.5 TFSI QUATTRO"|Gasolina|Automática|Secuencial|49000.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/audi-rs3-sedan-2018-1854316|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=3
Mercedes Benz E-300 2017|autos|sedan|Mercedes Benz|E-300|2017|US$ 34,900|"Gasolina|Automática - Secuencial
Kilometraje:
23,700 Kms
Lima, Lima
MERCEDES BENZ E 300"|Gasolina|Automática|Secuencial|23700.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/mercedes-benz-e-300-2017-1843820|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=3
Mercedes Benz C-180 2016|autos|sedan|Mercedes Benz|C-180|2016|US$ 20,500|"Gasolina|Automática - Secuencial
Kilometraje:
54,000 Kms
Lima, Lima
Auto En Execlente Estado"|Gasolina|Automática|Secuencial|54000.0|Lima, Lima|DE LUJO|https://neoauto.com/auto/seminuevo/mercedes-benz-c-180-2016-1848257|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=3
Bmw 320i 2016|autos|sedan|BMW|320i|2016|US$ 17,900|"Gasolina|Automática - Secuencial
Kilometraje:
63,000 Kms
Lima, Lima
320i Luxury | 2.0L TwinPower Turbo (184hp)"|Gasolina|Automática|Secuencial|63000.0|Lima, Lima|SERVICIO CONCESIONARIO|https://neoauto.com/auto/seminuevo/bmw-320i-2016-1852864|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=3
Bmw 330i 2022|autos|sedan|BMW|330i|2022|US$ 48,500|"Gasolina|Automática - Secuencial
Kilometraje:
27,000 Kms
Lima, Lima
Auto En Execlente Estado"|Gasolina|Automática|Secuencial|27000.0|Lima, Lima|COMO NUEVO|https://neoauto.com/auto/seminuevo/bmw-330i-2022-1846434|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=3
Mercedes Benz 200 2019|autos|sedan|Mercedes Benz|200|2019|US$ 21,000|"Gasolina|Automática - Secuencial
Kilometraje:
51,400 Kms
Lima, Lima
MERCEDES BENZ A200 2019"|Gasolina|Automática|Secuencial|51400.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/mercedes-benz-200-2019-1853642|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=3
Mercedes Benz C63 Amg S 2020|autos|sedan|Mercedes Benz|C63 Amg S|2020|US$ 79,900|"Gasolina|Automática - Secuencial
Kilometraje:
9,900 Kms
Lima, Lima
MERCEDES BENZ C63S AMG"|Gasolina|Automática|Secuencial|9900.0|Lima, Lima|COMO NUEVO|https://neoauto.com/auto/seminuevo/mercedes-benz-c63-amg-s-2020-1841215|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=3
Toyota Corolla Hybrid 2024|autos|sedan|Toyota|Corolla Hybrid|2024|US$ 24,000|"Gasolina-Híbrido|Automática
Kilometraje:
6,011 Kms
Lima, Lima
TOYOTA COROLLA HEV XEI-CVT HIBRIDO"|Gasolina-Híbrido|Automática||6011.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/toyota-corolla-hybrid-2024-1853934|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=3
Audi A3 Sedan 2024|autos|sedan|Audi|A3 Sedan|2024|US$ 32,900|"Gasolina|Automática - Secuencial
Kilometraje:
11,000 Kms
Lima, Lima
DEMO De Audi"|Gasolina|Automática|Secuencial|11000.0|Lima, Lima|COMO NUEVO|https://neoauto.com/auto/seminuevo/audi-a3-sedan-2024-1846137|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=4
Bmw 330e 2023|autos|sedan|BMW|330e|2023|US$ 46,991|"Híbrido|Automática
Kilometraje:
12,317 Kms
Lima, Lima
BMW 330e Híbrido"|Híbrido|Automática||12317.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/bmw-330e-2023-1842174|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=4
Subaru Legacy 2020|autos|sedan|Subaru|Legacy|2020|US$ 24,900|"Gasolina|Automática - Secuencial
Kilometraje:
25,366 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|25366.0|Lima, Lima|DE LUJO|https://neoauto.com/auto/seminuevo/subaru-legacy-2020-1811633|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=4
Mercedes Benz C-200 2023|autos|sedan|Mercedes Benz|C-200|2023|US$ 41,500|"Gasolina-Híbrido|Automática - Secuencial
Kilometraje:
8,550 Kms
Lima, Lima
Elegancia, Tecnología Y Eficiencia Alemana"|Gasolina-Híbrido|Automática|Secuencial|8550.0|Lima, Lima|SERVICIO CONCESIONARIO|https://neoauto.com/auto/seminuevo/mercedes-benz-c-200-2023-1853295|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=4
Audi A3 Sedan 2019|autos|sedan|Audi|A3 Sedan|2019|US$ 20,900|"Gasolina|Automática - Secuencial
Kilometraje:
51,600 Kms
Lima, Lima
Audi A3 Sedan 35 TFSI"|Gasolina|Automática|Secuencial|51600.0|Lima, Lima|MOTOR ECONÓMICO|https://neoauto.com/auto/seminuevo/audi-a3-sedan-2019-1848670|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=4
Bmw M5 Sedán 2019|autos|sedan|BMW|M5 Sedán|2019|US$ 100,000|"Gasolina|Automática - Secuencial
Kilometraje:
20,000 Kms
Lima, Lima
Auto En Excelente Estado - Disponible En Tienda - El Polo"|Gasolina|Automática|Secuencial|20000.0|Lima, Lima|COMO NUEVO|https://neoauto.com/auto/seminuevo/bmw-m5-sedan-2019-1839148|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=4
Bmw 520-I 2023|autos|sedan|BMW|520-I|2023|US$ 53,991|"Gasolina|Automática
Kilometraje:
15,672 Kms
Lima, Lima
BMW 520i Executive"|Gasolina|Automática||15672.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/seminuevo/bmw-520-i-2023-1849698|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=4
Nissan Versa 2023|autos|sedan|Nissan|Versa|2023|US$ 13,300|"Gasolina|Mecánica
Kilometraje:
74,272 Kms
Lima, Lima"|Gasolina|Mecánica||74272.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/nissan-versa-2023-1847979|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=4
Nissan Versa 2023|autos|sedan|Nissan|Versa|2023|US$ 16,990|"Gasolina|Automática
Kilometraje:
32,500 Kms
Lima, Lima"|Gasolina|Automática||32500.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/seminuevo/nissan-versa-2023-1846083|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=4
